"grid...1.";"grid...2.";"krigagem2.predict"
-22,101;-51,422;156,901124006889
-22,051;-51,422;156,901124006889
-22,001;-51,422;156,901574066821
-21,951;-51,422;156,959011203167
-21,901;-51,422;157,30967700472
-21,851;-51,422;158,151891365267
-21,801;-51,422;159,455310406487
-21,751;-51,422;160,974287711312
-21,701;-51,422;162,306077269198
-21,651;-51,422;162,984837786014
-21,601;-51,422;162,629664776407
-21,551;-51,422;161,155232308334
-21,501;-51,422;158,943632569868
-21,451;-51,422;156,714228116126
-21,401;-51,422;155,075765156458
-21,351;-51,422;154,276584167632
-21,301;-51,422;154,279322568561
-21,251;-51,422;154,860173902635
-21,201;-51,422;155,684332682278
-21,151;-51,422;156,402917239036
-21,101;-51,422;156,791278817134
-21,051;-51,422;156,894897466415
-21,001;-51,422;156,901124006889
-20,951;-51,422;156,901124006889
-20,901;-51,422;156,901124006889
-20,851;-51,422;156,901124006889
-20,801;-51,422;156,901124006889
-20,751;-51,422;156,901124006889
-20,701;-51,422;156,901124006889
-20,651;-51,422;156,901124006889
-20,601;-51,422;156,901124006889
-20,551;-51,422;156,901124006889
-20,501;-51,422;156,901124006889
-20,451;-51,422;156,901124006889
-20,401;-51,422;156,901124006889
-20,351;-51,422;156,901124006889
-20,301;-51,422;156,901124006889
-20,251;-51,422;156,901124006889
-20,201;-51,422;156,901124006889
-25,101;-51,372;156,901124006889
-25,051;-51,372;156,901124006889
-25,001;-51,372;156,901124006889
-24,951;-51,372;156,901124006889
-24,901;-51,372;156,901124006889
-24,851;-51,372;156,901124006889
-24,801;-51,372;156,901124006889
-24,751;-51,372;156,901124006889
-24,701;-51,372;156,901124006889
-24,651;-51,372;156,901124006889
-24,601;-51,372;156,901124006889
-24,551;-51,372;156,901124006889
-24,501;-51,372;156,901124006889
-24,451;-51,372;156,901124006889
-24,401;-51,372;156,901124006889
-24,351;-51,372;156,901124006889
-24,301;-51,372;156,901124006889
-24,251;-51,372;156,901124006889
-24,201;-51,372;156,901124006889
-24,151;-51,372;156,901124006889
-24,101;-51,372;156,901124006889
-24,051;-51,372;156,901124006889
-24,001;-51,372;156,901124006889
-23,951;-51,372;156,901124006889
-23,901;-51,372;156,901124006889
-23,851;-51,372;156,901124006889
-23,801;-51,372;156,901124006889
-23,751;-51,372;156,901124006889
-23,701;-51,372;156,901124006889
-23,651;-51,372;156,901124006889
-23,601;-51,372;156,901124006889
-23,551;-51,372;156,901124006889
-23,501;-51,372;156,901124006889
-23,451;-51,372;156,901124006889
-23,401;-51,372;156,901124006889
-23,351;-51,372;156,901124006889
-23,301;-51,372;156,901124006889
-23,251;-51,372;156,901124006889
-23,201;-51,372;156,901124006889
-23,151;-51,372;156,901124006889
-23,101;-51,372;156,901124006889
-23,051;-51,372;156,901124006889
-23,001;-51,372;156,901124006889
-22,951;-51,372;156,901124006889
-22,901;-51,372;156,901124006889
-22,851;-51,372;156,901124006889
-22,801;-51,372;156,901124006889
-22,751;-51,372;156,901124006889
-22,701;-51,372;156,901124006889
-22,651;-51,372;156,901124006889
-22,601;-51,372;156,901124006889
-22,551;-51,372;156,901124006889
-22,501;-51,372;156,901124006889
-22,451;-51,372;156,901124006889
-22,401;-51,372;156,901124006889
-22,351;-51,372;156,901124006889
-22,301;-51,372;156,901124006889
-22,251;-51,372;156,901124006889
-22,201;-51,372;156,901124006889
-22,151;-51,372;156,901124006889
-22,101;-51,372;156,901124006889
-22,051;-51,372;156,901124006889
-22,001;-51,372;156,905257340662
-21,951;-51,372;157,032502484116
-21,901;-51,372;157,613544234615
-21,851;-51,372;158,938162284584
-21,801;-51,372;161,02546370718
-21,751;-51,372;163,61723340709
-21,701;-51,372;166,231111737508
-21,651;-51,372;168,23925200839
-21,601;-51,372;168,997428037347
-21,551;-51,372;168,099873698052
-21,501;-51,372;165,74127332673
-21,451;-51,372;162,707457184814
-21,401;-51,372;159,853496704936
-21,351;-51,372;157,725262238558
-21,301;-51,372;156,512181251492
-21,251;-51,372;156,12275507153
-21,201;-51,372;156,27751481872
-21,151;-51,372;156,617790493194
-21,101;-51,372;156,846746835742
-21,051;-51,372;156,899787175992
-21,001;-51,372;156,901124006889
-20,951;-51,372;156,901124006889
-20,901;-51,372;156,901124006889
-20,851;-51,372;156,901124006889
-20,801;-51,372;156,901124006889
-20,751;-51,372;156,901124006889
-20,701;-51,372;156,901124006889
-20,651;-51,372;156,901124006889
-20,601;-51,372;156,901124006889
-20,551;-51,372;156,901124006889
-20,501;-51,372;156,901124006889
-20,451;-51,372;156,901124006889
-20,401;-51,372;156,901124006889
-20,351;-51,372;156,901124006889
-20,301;-51,372;156,901124006889
-20,251;-51,372;156,901124006889
-20,201;-51,372;156,901124006889
-25,101;-51,322;156,901124006889
-25,051;-51,322;156,901124006889
-25,001;-51,322;156,901124006889
-24,951;-51,322;156,901124006889
-24,901;-51,322;156,901124006889
-24,851;-51,322;156,901124006889
-24,801;-51,322;156,901124006889
-24,751;-51,322;156,901124006889
-24,701;-51,322;156,901124006889
-24,651;-51,322;156,901124006889
-24,601;-51,322;156,901124006889
-24,551;-51,322;156,901124006889
-24,501;-51,322;156,901124006889
-24,451;-51,322;156,901124006889
-24,401;-51,322;156,901124006889
-24,351;-51,322;156,901124006889
-24,301;-51,322;156,901124006889
-24,251;-51,322;156,901124006889
-24,201;-51,322;156,901124006889
-24,151;-51,322;156,901124006889
-24,101;-51,322;156,901124006889
-24,051;-51,322;156,901124006889
-24,001;-51,322;156,901124006889
-23,951;-51,322;156,901124006889
-23,901;-51,322;156,901124006889
-23,851;-51,322;156,901124006889
-23,801;-51,322;156,901124006889
-23,751;-51,322;156,901124006889
-23,701;-51,322;156,901124006889
-23,651;-51,322;156,901124006889
-23,601;-51,322;156,901124006889
-23,551;-51,322;156,901124006889
-23,501;-51,322;156,901124006889
-23,451;-51,322;156,901124006889
-23,401;-51,322;156,901124006889
-23,351;-51,322;156,901124006889
-23,301;-51,322;156,901124006889
-23,251;-51,322;156,901124006889
-23,201;-51,322;156,901124006889
-23,151;-51,322;156,901124006889
-23,101;-51,322;156,901124006889
-23,051;-51,322;156,901124006889
-23,001;-51,322;156,901124006889
-22,951;-51,322;156,901124006889
-22,901;-51,322;156,901124006889
-22,851;-51,322;156,901124006889
-22,801;-51,322;156,901124006889
-22,751;-51,322;156,901124006889
-22,701;-51,322;156,901124006889
-22,651;-51,322;156,901124006889
-22,601;-51,322;156,901124006889
-22,551;-51,322;156,901124006889
-22,501;-51,322;156,901124006889
-22,451;-51,322;156,901124006889
-22,401;-51,322;156,901124006889
-22,351;-51,322;156,901124006889
-22,301;-51,322;156,901124006889
-22,251;-51,322;156,901124006889
-22,201;-51,322;156,901124006889
-22,151;-51,322;156,901124006889
-22,101;-51,322;156,901124006889
-22,051;-51,322;156,901124006889
-22,001;-51,322;156,911672534154
-21,951;-51,322;157,104277112053
-21,901;-51,322;157,867540726805
-21,851;-51,322;159,56103926191
-21,801;-51,322;162,267988069765
-21,751;-51,322;165,743112646336
-21,701;-51,322;169,461576063209
-21,651;-51,322;172,682655319618
-21,601;-51,322;174,530070074531
-21,551;-51,322;174,197992234608
-21,501;-51,322;171,660326604762
-21,451;-51,322;167,913650510764
-21,401;-51,322;164,048891838509
-21,351;-51,322;160,809365633608
-21,301;-51,322;158,550519962793
-21,251;-51,322;157,297855094059
-21,201;-51,322;156,834510193299
-21,151;-51,322;156,810865888346
-21,101;-51,322;156,885439123616
-21,051;-51,322;156,901103847292
-21,001;-51,322;156,901124006889
-20,951;-51,322;156,901124006889
-20,901;-51,322;156,901124006889
-20,851;-51,322;156,901124006889
-20,801;-51,322;156,901124006889
-20,751;-51,322;156,901124006889
-20,701;-51,322;156,901124006889
-20,651;-51,322;156,901124006889
-20,601;-51,322;156,901124006889
-20,551;-51,322;156,901124006889
-20,501;-51,322;156,901124006889
-20,451;-51,322;156,901124006889
-20,401;-51,322;156,901124006889
-20,351;-51,322;156,901124006889
-20,301;-51,322;156,901124006889
-20,251;-51,322;156,901124006889
-20,201;-51,322;156,901124006889
-25,101;-51,272;156,901124006889
-25,051;-51,272;156,901124006889
-25,001;-51,272;156,901124006889
-24,951;-51,272;156,901124006889
-24,901;-51,272;156,901124006889
-24,851;-51,272;156,901124006889
-24,801;-51,272;156,901124006889
-24,751;-51,272;156,901124006889
-24,701;-51,272;156,901124006889
-24,651;-51,272;156,901124006889
-24,601;-51,272;156,901124006889
-24,551;-51,272;156,901124006889
-24,501;-51,272;156,901124006889
-24,451;-51,272;156,901124006889
-24,401;-51,272;156,901124006889
-24,351;-51,272;156,901124006889
-24,301;-51,272;156,901124006889
-24,251;-51,272;156,901124006889
-24,201;-51,272;156,901124006889
-24,151;-51,272;156,901124006889
-24,101;-51,272;156,901124006889
-24,051;-51,272;156,901124006889
-24,001;-51,272;156,901124006889
-23,951;-51,272;156,901124006889
-23,901;-51,272;156,901124006889
-23,851;-51,272;156,901124006889
-23,801;-51,272;156,901124006889
-23,751;-51,272;156,901124006889
-23,701;-51,272;156,901124006889
-23,651;-51,272;156,901124006889
-23,601;-51,272;156,901124006889
-23,551;-51,272;156,901124006889
-23,501;-51,272;156,901124006889
-23,451;-51,272;156,901124006889
-23,401;-51,272;156,901124006889
-23,351;-51,272;156,901124006889
-23,301;-51,272;156,901124006889
-23,251;-51,272;156,901124006889
-23,201;-51,272;156,901124006889
-23,151;-51,272;156,901124006889
-23,101;-51,272;156,901124006889
-23,051;-51,272;156,901124006889
-23,001;-51,272;156,901124006889
-22,951;-51,272;156,901124006889
-22,901;-51,272;156,901124006889
-22,851;-51,272;156,901124006889
-22,801;-51,272;156,901124006889
-22,751;-51,272;156,901124006889
-22,701;-51,272;156,901124006889
-22,651;-51,272;156,901124006889
-22,601;-51,272;156,901124006889
-22,551;-51,272;156,901124006889
-22,501;-51,272;156,901124006889
-22,451;-51,272;156,901124006889
-22,401;-51,272;156,901124006889
-22,351;-51,272;156,901124006889
-22,301;-51,272;156,901124006889
-22,251;-51,272;156,901124006889
-22,201;-51,272;156,901124006889
-22,151;-51,272;156,901124006889
-22,101;-51,272;156,901124006889
-22,051;-51,272;156,901124006889
-22,001;-51,272;156,915402955433
-21,951;-51,272;157,137802492554
-21,901;-51,272;157,978215235626
-21,851;-51,272;159,826223521382
-21,801;-51,272;162,829746078141
-21,751;-51,272;166,778590172596
-21,701;-51,272;171,139104344962
-21,651;-51,272;175,11808152748
-21,601;-51,272;177,728673058515
-21,551;-51,272;177,863194941916
-21,501;-51,272;175,252011679761
-21,451;-51,272;171,148848071261
-21,401;-51,272;166,732505229671
-21,351;-51,272;162,834474664756
-21,301;-51,272;159,913751046991
-21,251;-51,272;158,087622505001
-21,201;-51,272;157,200643555737
-21,151;-51,272;156,925609656944
-21,101;-51,272;156,900086295924
-21,051;-51,272;156,901124006889
-21,001;-51,272;156,901124006889
-20,951;-51,272;156,901124006889
-20,901;-51,272;156,901124006889
-20,851;-51,272;156,901124006889
-20,801;-51,272;156,901124006889
-20,751;-51,272;156,901124006889
-20,701;-51,272;156,901124006889
-20,651;-51,272;156,901124006889
-20,601;-51,272;156,901124006889
-20,551;-51,272;156,901124006889
-20,501;-51,272;156,901124006889
-20,451;-51,272;156,901124006889
-20,401;-51,272;156,901124006889
-20,351;-51,272;156,901124006889
-20,301;-51,272;156,901124006889
-20,251;-51,272;156,901124006889
-20,201;-51,272;156,901124006889
-25,101;-51,222;156,901124006889
-25,051;-51,222;156,901124006889
-25,001;-51,222;156,901124006889
-24,951;-51,222;156,901124006889
-24,901;-51,222;156,901124006889
-24,851;-51,222;156,901124006889
-24,801;-51,222;156,901124006889
-24,751;-51,222;156,901124006889
-24,701;-51,222;156,901124006889
-24,651;-51,222;156,901124006889
-24,601;-51,222;156,901124006889
-24,551;-51,222;156,901124006889
-24,501;-51,222;156,901124006889
-24,451;-51,222;156,901124006889
-24,401;-51,222;156,901124006889
-24,351;-51,222;156,901124006889
-24,301;-51,222;156,901124006889
-24,251;-51,222;156,901124006889
-24,201;-51,222;156,901124006889
-24,151;-51,222;156,901124006889
-24,101;-51,222;156,901124006889
-24,051;-51,222;156,901124006889
-24,001;-51,222;156,901124006889
-23,951;-51,222;156,901124006889
-23,901;-51,222;156,901124006889
-23,851;-51,222;156,901124006889
-23,801;-51,222;156,901124006889
