"grid...1.";"grid...2.";"krigagem2.predict"
-23,777;-48,25;137,029535579969
-23,727;-48,25;137,029535579969
-23,677;-48,25;137,029535579969
-23,627;-48,25;137,029535579969
-23,577;-48,25;137,029535579969
-23,527;-48,25;137,029535579969
-23,477;-48,25;137,029535579969
-23,427;-48,25;137,029535579969
-23,377;-48,25;137,029535579969
-23,327;-48,25;137,029535579969
-23,277;-48,25;137,029535579969
-23,227;-48,25;137,029535579969
-23,177;-48,25;137,029535579969
-23,127;-48,25;137,029535579969
-23,077;-48,25;137,029535579969
-23,027;-48,25;137,029535579969
-22,977;-48,25;137,029535579969
-22,927;-48,25;137,029535579969
-22,877;-48,25;137,029535579969
-22,827;-48,25;137,029535579969
-22,777;-48,25;137,029535579969
-22,727;-48,25;137,029535579969
-22,677;-48,25;137,029535579969
-24,877;-48,2;137,029535579969
-24,827;-48,2;137,029535579969
-24,777;-48,2;146,962239462
-24,727;-48,2;137,029535579969
-24,677;-48,2;137,029535579969
-24,627;-48,2;137,029535579969
-24,577;-48,2;137,029535579969
-24,527;-48,2;137,029535579969
-24,477;-48,2;137,029535579969
-24,427;-48,2;137,029535579969
-24,377;-48,2;137,029535579969
-24,327;-48,2;137,029535579969
-24,277;-48,2;137,029535579969
-24,227;-48,2;137,029535579969
-24,177;-48,2;137,029535579969
-24,127;-48,2;137,029535579969
-24,077;-48,2;137,029535579969
-24,027;-48,2;137,029535579969
-23,977;-48,2;137,029535579969
-23,927;-48,2;137,029535579969
-23,877;-48,2;137,029535579969
-23,827;-48,2;137,029535579969
-23,777;-48,2;137,029535579969
-23,727;-48,2;137,029535579969
-23,677;-48,2;137,029535579969
-23,627;-48,2;137,029535579969
-23,577;-48,2;137,029535579969
-23,527;-48,2;137,029535579969
-23,477;-48,2;137,029535579969
-23,427;-48,2;137,029535579969
-23,377;-48,2;137,029535579969
-23,327;-48,2;137,029535579969
-23,277;-48,2;137,029535579969
-23,227;-48,2;137,029535579969
-23,177;-48,2;137,029535579969
-23,127;-48,2;137,029535579969
-23,077;-48,2;137,029535579969
-23,027;-48,2;137,029535579969
-22,977;-48,2;137,029535579969
-22,927;-48,2;137,029535579969
-22,877;-48,2;137,029535579969
-22,827;-48,2;137,029535579969
-22,777;-48,2;137,029535579969
-22,727;-48,2;137,029535579969
-22,677;-48,2;137,029535579969
-24,877;-48,15;137,029535579969
-24,827;-48,15;137,029535579969
-24,777;-48,15;137,029535579969
-24,727;-48,15;137,029535579969
-24,677;-48,15;137,029535579969
-24,627;-48,15;137,029535579969
-24,577;-48,15;137,029535579969
-24,527;-48,15;137,029535579969
-24,477;-48,15;137,029535579969
-24,427;-48,15;137,029535579969
-24,377;-48,15;137,029535579969
-24,327;-48,15;137,029535579969
-24,277;-48,15;137,029535579969
-24,227;-48,15;137,029535579969
-24,177;-48,15;137,029535579969
-24,127;-48,15;137,029535579969
-24,077;-48,15;137,029535579969
-24,027;-48,15;137,029535579969
-23,977;-48,15;137,029535579969
-23,927;-48,15;137,029535579969
-23,877;-48,15;137,029535579969
-23,827;-48,15;137,029535579969
-23,777;-48,15;137,029535579969
-23,727;-48,15;137,029535579969
-23,677;-48,15;137,029535579969
-23,627;-48,15;137,029535579969
-23,577;-48,15;137,029535579969
-23,527;-48,15;137,029535579969
-23,477;-48,15;137,029535579969
-23,427;-48,15;137,029535579969
-23,377;-48,15;137,029535579969
-23,327;-48,15;137,029535579969
-23,277;-48,15;137,029535579969
-23,227;-48,15;137,029535579969
-23,177;-48,15;137,029535579969
-23,127;-48,15;137,029535579969
-23,077;-48,15;137,029535579969
-23,027;-48,15;137,029535579969
-22,977;-48,15;137,029535579969
-22,927;-48,15;137,029535579969
-22,877;-48,15;137,029535579969
-22,827;-48,15;137,029535579969
-22,777;-48,15;137,029535579969
-22,727;-48,15;137,029535579969
-22,677;-48,15;137,029535579969
-24,877;-48,1;137,029535579969
-24,827;-48,1;137,029535579969
-24,777;-48,1;137,029535579969
-24,727;-48,1;137,029535579969
-24,677;-48,1;137,029535579969
-24,627;-48,1;137,029535579969
-24,577;-48,1;137,029535579969
-24,527;-48,1;137,029535579969
-24,477;-48,1;137,029535579969
-24,427;-48,1;137,029535579969
-24,377;-48,1;137,029535579969
-24,327;-48,1;137,029535579969
-24,277;-48,1;137,029535579969
-24,227;-48,1;137,029535579969
-24,177;-48,1;137,029535579969
-24,127;-48,1;137,029535579969
-24,077;-48,1;137,029535579969
-24,027;-48,1;137,029535579969
-23,977;-48,1;137,029535579969
-23,927;-48,1;137,029535579969
-23,877;-48,1;137,029535579969
-23,827;-48,1;137,029535579969
-23,777;-48,1;137,029535579969
-23,727;-48,1;137,029535579969
-23,677;-48,1;137,029535579969
-23,627;-48,1;137,029535579969
-23,577;-48,1;137,029535579969
-23,527;-48,1;137,029535579969
-23,477;-48,1;137,029535579969
-23,427;-48,1;137,029535579969
-23,377;-48,1;137,029535579969
-23,327;-48,1;137,029535579969
-23,277;-48,1;137,029535579969
-23,227;-48,1;137,029535579969
-23,177;-48,1;137,029535579969
-23,127;-48,1;137,029535579969
-23,077;-48,1;137,029535579969
-23,027;-48,1;137,029535579969
-22,977;-48,1;137,029535579969
-22,927;-48,1;137,029535579969
-22,877;-48,1;137,029535579969
-22,827;-48,1;137,029535579969
-22,777;-48,1;137,029535579969
-22,727;-48,1;137,029535579969
-22,677;-48,1;137,029535579969
-24,877;-48,05;137,029535579969
-24,827;-48,05;137,029535579969
-24,777;-48,05;137,029535579969
-24,727;-48,05;137,029535579969
-24,677;-48,05;137,029535579969
-24,627;-48,05;137,029535579969
-24,577;-48,05;137,029535579969
-24,527;-48,05;137,029535579969
-24,477;-48,05;137,029535579969
-24,427;-48,05;137,029535579969
-24,377;-48,05;137,029535579969
-24,327;-48,05;137,029535579969
-24,277;-48,05;137,029535579969
-24,227;-48,05;137,029535579969
-24,177;-48,05;137,029535579969
-24,127;-48,05;137,029535579969
-24,077;-48,05;137,029535579969
-24,027;-48,05;137,029535579969
-23,977;-48,05;137,029535579969
-23,927;-48,05;137,029535579969
-23,877;-48,05;137,029535579969
-23,827;-48,05;137,029535579969
-23,777;-48,05;137,029535579969
-23,727;-48,05;137,029535579969
-23,677;-48,05;137,029535579969
-23,627;-48,05;137,029535579969
-23,577;-48,05;137,029535579969
-23,527;-48,05;137,029535579969
-23,477;-48,05;137,029535579969
-23,427;-48,05;137,029535579969
-23,377;-48,05;137,029535579969
-23,327;-48,05;137,029535579969
-23,277;-48,05;137,029535579969
-23,227;-48,05;137,029535579969
-23,177;-48,05;137,029535579969
-23,127;-48,05;137,029535579969
-23,077;-48,05;137,029535579969
-23,027;-48,05;137,029535579969
-22,977;-48,05;137,029535579969
-22,927;-48,05;137,029535579969
-22,877;-48,05;137,029535579969
-22,827;-48,05;137,029535579969
-22,777;-48,05;137,029535579969
-22,727;-48,05;137,029535579969
-22,677;-48,05;137,029535579969
-24,877;-48;137,029535579969
-24,827;-48;137,029535579969
-24,777;-48;137,029535579969
-24,727;-48;137,029535579969
-24,677;-48;137,029535579969
-24,627;-48;137,029535579969
-24,577;-48;137,029535579969
-24,527;-48;137,029535579969
-24,477;-48;137,029535579969
-24,427;-48;137,029535579969
-24,377;-48;137,029535579969
-24,327;-48;137,029535579969
-24,277;-48;137,029535579969
-24,227;-48;137,029535579969
-24,177;-48;137,029535579969
-24,127;-48;137,029535579969
-24,077;-48;137,029535579969
-24,027;-48;137,029535579969
-23,977;-48;137,029535579969
-23,927;-48;137,029535579969
-23,877;-48;137,029535579969
-23,827;-48;137,029535579969
-23,777;-48;137,029535579969
-23,727;-48;137,029535579969
-23,677;-48;137,029535579969
-23,627;-48;137,029535579969
-23,577;-48;137,029535579969
-23,527;-48;137,029535579969
-23,477;-48;137,029535579969
-23,427;-48;137,029535579969
-23,377;-48;137,029535579969
-23,327;-48;137,029535579969
-23,277;-48;137,029535579969
-23,227;-48;137,029535579969
-23,177;-48;137,029535579969
-23,127;-48;137,029535579969
-23,077;-48;137,029535579969
-23,027;-48;137,029535579969
-22,977;-48;137,029535579969
-22,927;-48;137,029535579969
-22,877;-48;137,029535579969
-22,827;-48;137,029535579969
-22,777;-48;137,029535579969
-22,727;-48;137,029535579969
-22,677;-48;137,029535579969
-24,877;-47,95;137,029535579969
-24,827;-47,95;137,029535579969
-24,777;-47,95;137,029535579969
-24,727;-47,95;137,029535579969
-24,677;-47,95;137,029535579969
-24,627;-47,95;137,029535579969
-24,577;-47,95;137,029535579969
-24,527;-47,95;137,029535579969
-24,477;-47,95;137,029535579969
-24,427;-47,95;137,029535579969
-24,377;-47,95;137,029535579969
-24,327;-47,95;137,029535579969
-24,277;-47,95;137,029535579969
-24,227;-47,95;137,029535579969
-24,177;-47,95;137,029535579969
-24,127;-47,95;137,029535579969
-24,077;-47,95;137,029535579969
-24,027;-47,95;137,029535579969
-23,977;-47,95;137,029535579969
-23,927;-47,95;137,029535579969
-23,877;-47,95;137,029535579969
-23,827;-47,95;137,029535579969
-23,777;-47,95;137,029535579969
-23,727;-47,95;137,029535579969
-23,677;-47,95;137,029535579969
-23,627;-47,95;137,029535579969
-23,577;-47,95;137,029535579969
-23,527;-47,95;137,029535579969
-23,477;-47,95;137,029535579969
-23,427;-47,95;137,029535579969
-23,377;-47,95;137,029535579969
-23,327;-47,95;137,029535579969
-23,277;-47,95;137,029535579969
-23,227;-47,95;137,029535579969
-23,177;-47,95;137,029535579969
-23,127;-47,95;137,029535579969
-23,077;-47,95;137,029535579969
-23,027;-47,95;137,029535579969
-22,977;-47,95;137,029535579969
-22,927;-47,95;137,029535579969
-22,877;-47,95;137,029535579969
-22,827;-47,95;137,029535579969
-22,777;-47,95;137,029535579969
-22,727;-47,95;137,029535579969
-22,677;-47,95;137,029535579969
-24,877;-47,9;137,029535579969
-24,827;-47,9;137,029535579969
-24,777;-47,9;137,029535579969
-24,727;-47,9;137,029535579969
-24,677;-47,9;137,029535579969
-24,627;-47,9;137,029535579969
-24,577;-47,9;137,029535579969
-24,527;-47,9;137,029535579969
-24,477;-47,9;137,029535579969
-24,427;-47,9;137,029535579969
-24,377;-47,9;137,029535579969
-24,327;-47,9;137,029535579969
-24,277;-47,9;137,029535579969
-24,227;-47,9;137,029535579969
-24,177;-47,9;137,029535579969
-24,127;-47,9;137,029535579969
-24,077;-47,9;137,029535579969
-24,027;-47,9;137,029535579969
-23,977;-47,9;137,029535579969
-23,927;-47,9;137,029535579969
-23,877;-47,9;137,029535579969
-23,827;-47,9;137,029535579969
-23,777;-47,9;137,029535579969
-23,727;-47,9;137,029535579969
-23,677;-47,9;137,029535579969
-23,627;-47,9;137,029535579969
-23,577;-47,9;137,029535579969
-23,527;-47,9;137,029535579969
-23,477;-47,9;137,029535579969
-23,427;-47,9;137,029535579969
-23,377;-47,9;137,029535579969
-23,327;-47,9;137,029535579969
-23,277;-47,9;137,029535579969
-23,227;-47,9;137,029535579969
-23,177;-47,9;137,029535579969
-23,127;-47,9;137,029535579969
-23,077;-47,9;137,029535579969
-23,027;-47,9;137,029535579969
-22,977;-47,9;137,029535579969
-22,927;-47,9;137,029535579969
-22,877;-47,9;137,029535579969
-22,827;-47,9;137,029535579969
-22,777;-47,9;137,029535579969
-22,727;-47,9;137,029535579969
-22,677;-47,9;137,029535579969
-24,877;-47,85;137,029535579969
-24,827;-47,85;137,029535579969
-24,777;-47,85;137,029535579969
-24,727;-47,85;137,029535579969
-24,677;-47,85;137,029535579969
-24,627;-47,85;137,029535579969
-24,577;-47,85;137,029535579969
-24,527;-47,85;137,029535579969
-24,477;-47,85;137,029535579969
-24,427;-47,85;137,029535579969
-24,377;-47,85;137,029535579969
-24,327;-47,85;137,029535579969
-24,277;-47,85;137,029535579969
-24,227;-47,85;137,029535579969
-24,177;-47,85;137,029535579969
-24,127;-47,85;137,029535579969
-24,077;-47,85;137,029535579969
-24,027;-47,85;137,029535579969
-23,977;-47,85;137,029535579969
-23,927;-47,85;137,029535579969
-23,877;-47,85;137,029535579969
-23,827;-47,85;137,029535579969
-23,777;-47,85;137,029535579969
-23,727;-47,85;137,029535579969
-23,677;-47,85;137,029535579969
-23,627;-47,85;137,029535579969
-23,577;-47,85;137,029535579969
-23,527;-47,85;137,029535579969
-23,477;-47,85;137,029535579969
-23,427;-47,85;137,029535579969
-23,377;-47,85;137,029535579969
-23,327;-47,85;137,029535579969
-23,277;-47,85;137,029535579969
-23,227;-47,85;137,029535579969
-23,177;-47,85;137,029535579969
-23,127;-47,85;137,029535579969
-23,077;-47,85;137,029535579969
-23,027;-47,85;137,029535579969
-22,977;-47,85;137,029535579969
-22,927;-47,85;137,029535579969
-22,877;-47,85;137,029535579969
-22,827;-47,85;137,029535579969
-22,777;-47,85;137,029535579969
-22,727;-47,85;137,029535579969
-22,677;-47,85;137,029535579969
-24,877;-47,8;137,029535579969
-24,827;-47,8;137,029535579969
-24,777;-47,8;137,029535579969
-24,727;-47,8;137,029535579969
-24,677;-47,8;137,029535579969
-24,627;-47,8;137,029535579969
-24,577;-47,8;137,029535579969
-24,527;-47,8;137,029535579969
-24,477;-47,8;137,029535579969
-24,427;-47,8;137,029535579969
-24,377;-47,8;137,029535579969
-24,327;-47,8;137,029535579969
-24,277;-47,8;137,029535579969
-24,227;-47,8;137,029535579969
-24,177;-47,8;137,029535579969
-24,127;-47,8;137,029535579969
-24,077;-47,8;137,029535579969
-24,027;-47,8;137,029535579969
-23,977;-47,8;137,029535579969
-23,927;-47,8;137,029535579969
-23,877;-47,8;137,029535579969
-23,827;-47,8;137,029535579969
-23,777;-47,8;137,029535579969
-23,727;-47,8;137,029535579969
-23,677;-47,8;137,029535579969
-23,627;-47,8;137,029535579969
-23,577;-47,8;137,029535579969
-23,527;-47,8;137,029535579969
-23,477;-47,8;137,029535579969
-23,427;-47,8;137,029535579969
-23,377;-47,8;137,029535579969
-23,327;-47,8;137,029535579969
-23,277;-47,8;137,029535579969
-23,227;-47,8;137,029535579969
-23,177;-47,8;137,029535579969
-23,127;-47,8;137,029535579969
-23,077;-47,8;137,029535579969
-23,027;-47,8;137,029535579969
-22,977;-47,8;137,029535579969
-22,927;-47,8;137,029535579969
-22,877;-47,8;137,029535579969
-22,827;-47,8;137,029535579969
-22,777;-47,8;137,029535579969
-22,727;-47,8;137,029535579969
-22,677;-47,8;137,029535579969
-24,877;-47,75;137,029535579969
-24,827;-47,75;137,029535579969
-24,777;-47,75;137,029535579969
-24,727;-47,75;137,029535579969
-24,677;-47,75;137,029535579969
-24,627;-47,75;137,029535579969
-24,577;-47,75;137,029535579969
-24,527;-47,75;137,029535579969
-24,477;-47,75;137,029535579969
-24,427;-47,75;137,029535579969
-24,377;-47,75;137,029535579969
-24,327;-47,75;137,029535579969
-24,277;-47,75;137,029535579969
-24,227;-47,75;137,029535579969
-24,177;-47,75;137,029535579969
-24,127;-47,75;137,029535579969
-24,077;-47,75;137,029535579969
-24,027;-47,75;137,029535579969
-23,977;-47,75;137,029535579969
-23,927;-47,75;137,029535579969
-23,877;-47,75;137,029535579969
-23,827;-47,75;137,029535579969
-23,777;-47,75;137,029535579969
-23,727;-47,75;137,029535579969
-23,677;-47,75;137,029535579969
-23,627;-47,75;137,029535579969
-23,577;-47,75;137,029535579969
-23,527;-47,75;137,029535579969
-23,477;-47,75;137,029535579969
-23,427;-47,75;137,029535579969
-23,377;-47,75;137,029535579969
-23,327;-47,75;137,029535579969
-23,277;-47,75;137,029535579969
-23,227;-47,75;137,029535579969
-23,177;-47,75;137,029535579969
-23,127;-47,75;137,029535579969
-23,077;-47,75;137,029535579969
-23,027;-47,75;137,029535579969
-22,977;-47,75;137,029535579969
-22,927;-47,75;137,029535579969
-22,877;-47,75;137,029535579969
-22,827;-47,75;137,029535579969
-22,777;-47,75;137,029535579969
-22,727;-47,75;137,029535579969
-22,677;-47,75;137,029535579969
-24,877;-47,7;137,029535579969
-24,827;-47,7;137,029535579969
-24,777;-47,7;137,029535579969
-24,727;-47,7;137,029535579969
-24,677;-47,7;137,029535579969
-24,627;-47,7;137,029535579969
-24,577;-47,7;137,029535579969
-24,527;-47,7;137,029535579969
-24,477;-47,7;137,029535579969
-24,427;-47,7;137,029535579969
-24,377;-47,7;137,029535579969
-24,327;-47,7;137,029535579969
-24,277;-47,7;137,029535579969
-24,227;-47,7;137,029535579969
-24,177;-47,7;137,029535579969
-24,127;-47,7;137,029535579969
-24,077;-47,7;137,029535579969
-24,027;-47,7;137,029535579969
-23,977;-47,7;137,029535579969
-23,927;-47,7;137,029535579969
-23,877;-47,7;137,029535579969
-23,827;-47,7;137,029535579969
-23,777;-47,7;137,029535579969
-23,727;-47,7;137,029535579969
-23,677;-47,7;137,029535579969
-23,627;-47,7;137,029535579969
-23,577;-47,7;137,029535579969
-23,527;-47,7;137,029535579969
-23,477;-47,7;137,029535579969
-23,427;-47,7;137,029535579969
-23,377;-47,7;137,029535579969
-23,327;-47,7;137,029535579969
-23,277;-47,7;137,029535579969
-23,227;-47,7;137,029535579969
-23,177;-47,7;137,029535579969
-23,127;-47,7;137,029535579969
-23,077;-47,7;137,029535579969
-23,027;-47,7;137,029535579969
-22,977;-47,7;137,029535579969
-22,927;-47,7;137,029535579969
-22,877;-47,7;137,029535579969
-22,827;-47,7;137,029535579969
-22,777;-47,7;137,029535579969
-22,727;-47,7;137,029535579969
-22,677;-47,7;137,029535579969
-24,877;-47,65;137,029535579969
-24,827;-47,65;137,029535579969
-24,777;-47,65;137,029535579969
-24,727;-47,65;137,029535579969
-24,677;-47,65;137,029535579969
-24,627;-47,65;137,029535579969
-24,577;-47,65;137,029535579969
-24,527;-47,65;137,029535579969
-24,477;-47,65;137,029535579969
-24,427;-47,65;137,029535579969
-24,377;-47,65;137,029535579969
-24,327;-47,65;137,029535579969
-24,277;-47,65;137,029535579969
-24,227;-47,65;137,029535579969
-24,177;-47,65;137,029535579969
-24,127;-47,65;137,029535579969
-24,077;-47,65;137,029535579969
-24,027;-47,65;137,029535579969
-23,977;-47,65;137,029535579969
-23,927;-47,65;137,029535579969
-23,877;-47,65;137,029535579969
-23,827;-47,65;137,029535579969
-23,777;-47,65;137,029535579969
-23,727;-47,65;137,029535579969
-23,677;-47,65;137,029535579969
-23,627;-47,65;137,029535579969
-23,577;-47,65;137,029535579969
-23,527;-47,65;137,029535579969
-23,477;-47,65;137,029535579969
-23,427;-47,65;137,029535579969
-23,377;-47,65;137,029535579969
-23,327;-47,65;137,029535579969
-23,277;-47,65;137,029535579969
-23,227;-47,65;137,029535579969
-23,177;-47,65;137,029535579969
-23,127;-47,65;137,029535579969
-23,077;-47,65;137,029535579969
-23,027;-47,65;137,029535579969
-22,977;-47,65;137,029535579969
-22,927;-47,65;137,029535579969
-22,877;-47,65;137,029535579969
-22,827;-47,65;137,029535579969
-22,777;-47,65;137,029535579969
-22,727;-47,65;137,029535579969
-22,677;-47,65;137,029535579969
-24,877;-47,6;137,029535579969
-24,827;-47,6;137,029535579969
-24,777;-47,6;137,029535579969
-24,727;-47,6;137,029535579969
-24,677;-47,6;137,029535579969
-24,627;-47,6;137,029535579969
-24,577;-47,6;137,029535579969
-24,527;-47,6;137,029535579969
-24,477;-47,6;137,029535579969
-24,427;-47,6;137,029535579969
-24,377;-47,6;137,029535579969
-24,327;-47,6;137,029535579969
-24,277;-47,6;137,029535579969
-24,227;-47,6;137,029535579969
-24,177;-47,6;137,029535579969
-24,127;-47,6;137,029535579969
-24,077;-47,6;137,029535579969
-24,027;-47,6;137,029535579969
-23,977;-47,6;137,029535579969
-23,927;-47,6;137,029535579969
-23,877;-47,6;137,029535579969
-23,827;-47,6;137,029535579969
-23,777;-47,6;137,029535579969
-23,727;-47,6;137,029535579969
-23,677;-47,6;137,029535579969
-23,627;-47,6;137,029535579969
-23,577;-47,6;137,029535579969
-23,527;-47,6;137,029535579969
-23,477;-47,6;137,029535579969
-23,427;-47,6;137,029535579969
-23,377;-47,6;137,029535579969
-23,327;-47,6;137,029535579969
-23,277;-47,6;137,029535579969
-23,227;-47,6;137,029535579969
-23,177;-47,6;137,029535579969
-23,127;-47,6;137,029535579969
-23,077;-47,6;137,029535579969
-23,027;-47,6;137,029535579969
-22,977;-47,6;137,029535579969
-22,927;-47,6;137,029535579969
-22,877;-47,6;137,029535579969
-22,827;-47,6;137,029535579969
-22,777;-47,6;137,029535579969
-22,727;-47,6;137,029535579969
-22,677;-47,6;137,029535579969
-24,877;-47,55;137,029535579969
-24,827;-47,55;137,029535579969
-24,777;-47,55;137,029535579969
-24,727;-47,55;137,029535579969
-24,677;-47,55;137,029535579969
-24,627;-47,55;137,029535579969
-24,577;-47,55;137,029535579969
-24,527;-47,55;137,029535579969
-24,477;-47,55;137,029535579969
-24,427;-47,55;137,029535579969
-24,377;-47,55;137,029535579969
-24,327;-47,55;137,029535579969
-24,277;-47,55;137,029535579969
-24,227;-47,55;137,029535579969
-24,177;-47,55;137,029535579969
-24,127;-47,55;137,029535579969
-24,077;-47,55;137,029535579969
-24,027;-47,55;137,029535579969
-23,977;-47,55;137,029535579969
-23,927;-47,55;137,029535579969
-23,877;-47,55;137,029535579969
-23,827;-47,55;137,029535579969
-23,777;-47,55;137,029535579969
-23,727;-47,55;137,029535579969
-23,677;-47,55;137,029535579969
-23,627;-47,55;137,029535579969
-23,577;-47,55;137,029535579969
-23,527;-47,55;137,029535579969
-23,477;-47,55;137,029535579969
-23,427;-47,55;137,029535579969
-23,377;-47,55;137,029535579969
-23,327;-47,55;137,029535579969
-23,277;-47,55;137,029535579969
-23,227;-47,55;137,029535579969
-23,177;-47,55;137,029535579969
-23,127;-47,55;137,029535579969
-23,077;-47,55;137,029535579969
-23,027;-47,55;137,029535579969
-22,977;-47,55;137,029535579969
-22,927;-47,55;137,029535579969
-22,877;-47,55;137,029535579969
-22,827;-47,55;137,029535579969
-22,777;-47,55;137,029535579969
-22,727;-47,55;137,029535579969
-22,677;-47,55;137,029535579969
-24,877;-47,5;137,029535579969
-24,827;-47,5;137,029535579969
-24,777;-47,5;137,029535579969
-24,727;-47,5;137,029535579969
-24,677;-47,5;137,029535579969
-24,627;-47,5;137,029535579969
-24,577;-47,5;137,029535579969
-24,527;-47,5;137,029535579969
-24,477;-47,5;137,029535579969
-24,427;-47,5;137,029535579969
-24,377;-47,5;137,029535579969
-24,327;-47,5;137,029535579969
-24,277;-47,5;137,029535579969
-24,227;-47,5;137,029535579969
-24,177;-47,5;137,029535579969
-24,127;-47,5;137,029535579969
-24,077;-47,5;137,029535579969
-24,027;-47,5;137,029535579969
-23,977;-47,5;137,029535579969
-23,927;-47,5;137,029535579969
-23,877;-47,5;137,029535579969
-23,827;-47,5;137,029535579969
-23,777;-47,5;137,029535579969
-23,727;-47,5;137,029535579969
-23,677;-47,5;137,029535579969
-23,627;-47,5;137,029535579969
-23,577;-47,5;137,029535579969
-23,527;-47,5;137,029535579969
-23,477;-47,5;137,029535579969
-23,427;-47,5;137,029535579969
-23,377;-47,5;137,029535579969
-23,327;-47,5;137,029535579969
-23,277;-47,5;137,029535579969
-23,227;-47,5;137,029535579969
-23,177;-47,5;137,029535579969
-23,127;-47,5;137,029535579969
-23,077;-47,5;137,029535579969
-23,027;-47,5;137,029535579969
-22,977;-47,5;137,029535579969
-22,927;-47,5;137,029535579969
-22,877;-47,5;137,029535579969
-22,827;-47,5;137,029535579969
-22,777;-47,5;137,029535579969
-22,727;-47,5;137,029535579969
-22,677;-47,5;137,029535579969
-24,877;-47,45;137,029535579969
-24,827;-47,45;137,029535579969
-24,777;-47,45;137,029535579969
-24,727;-47,45;137,029535579969
-24,677;-47,45;137,029535579969
-24,627;-47,45;137,029535579969
-24,577;-47,45;137,029535579969
-24,527;-47,45;137,029535579969
-24,477;-47,45;137,029535579969
-24,427;-47,45;137,029535579969
-24,377;-47,45;137,029535579969
-24,327;-47,45;137,029535579969
-24,277;-47,45;137,029535579969
-24,227;-47,45;137,029535579969
-24,177;-47,45;137,029535579969
-24,127;-47,45;137,029535579969
-24,077;-47,45;137,029535579969
-24,027;-47,45;137,029535579969
-23,977;-47,45;137,029535579969
-23,927;-47,45;137,029535579969
-23,877;-47,45;137,029535579969
-23,827;-47,45;137,029535579969
-23,777;-47,45;137,029535579969
-23,727;-47,45;137,029535579969
-23,677;-47,45;137,029535579969
-23,627;-47,45;137,029535579969
-23,577;-47,45;137,029535579969
-23,527;-47,45;137,029535579969
-23,477;-47,45;137,029535579969
-23,427;-47,45;137,029535579969
-23,377;-47,45;137,029535579969
-23,327;-47,45;137,029535579969
-23,277;-47,45;137,029535579969
-23,227;-47,45;137,029535579969
-23,177;-47,45;137,029535579969
-23,127;-47,45;137,029535579969
-23,077;-47,45;137,029535579969
-23,027;-47,45;137,029535579969
-22,977;-47,45;137,029535579969
-22,927;-47,45;137,029535579969
-22,877;-47,45;137,029535579969
-22,827;-47,45;137,029535579969
-22,777;-47,45;137,029535579969
-22,727;-47,45;137,029535579969
-22,677;-47,45;137,029535579969
-24,877;-47,4;137,029535579969
-24,827;-47,4;137,029535579969
-24,777;-47,4;137,029535579969
-24,727;-47,4;137,029535579969
-24,677;-47,4;137,029535579969
-24,627;-47,4;137,029535579969
-24,577;-47,4;137,029535579969
-24,527;-47,4;137,029535579969
-24,477;-47,4;137,029535579969
-24,427;-47,4;137,029535579969
-24,377;-47,4;137,029535579969
-24,327;-47,4;137,029535579969
-24,277;-47,4;137,029535579969
-24,227;-47,4;137,029535579969
-24,177;-47,4;137,029535579969
